geometry,raster_val,area_feet,area_acres,size_category
"POLYGON ((2992260 1878986, 2992260 1878955, 2992262 1878955, 2992262 1878953, 2992263 1878953, 2992263 1878952, 2992265 1878952, 2992265 1878950, 2992266 1878950, 2992266 1878949, 2992267 1878949, 2992267 1878946, 2992263 1878946, 2992263 1878945, 2992261 1878945, 2992261 1878946, 2992260 1878946, 2992260 1878932, 2992261 1878932, 2992261 1878930, 2992262 1878930, 2992262 1878928, 2992266 1878928, 2992266 1878927, 2992267 1878927, 2992267 1878924, 2992268 1878924, 2992268 1878925, 2992269 1878925, 2992269 1878924, 2992270 1878924, 2992270 1878920, 2992271 1878920, 2992271 1878919, 2992274 1878919, 2992274 1878918, 2992273 1878918, 2992273 1878917, 2992272 1878917, 2992272 1878916, 2992271 1878916, 2992271 1878915, 2992270 1878915, 2992270 1878918, 2992269 1878918, 2992269 1878919, 2992268 1878919, 2992268 1878920, 2992265 1878920, 2992265 1878919, 2992264 1878919, 2992264 1878920, 2992262 1878920, 2992262 1878918, 2992261 1878918, 2992261 1878917, 2992262 1878917, 2992262 1878915, 2992264 1878915, 2992264 1878916, 2992265 1878916, 2992265 1878915, 2992266 1878915, 2992266 1878914, 2992267 1878914, 2992267 1878913, 2992266 1878913, 2992266 1878912, 2992265 1878912, 2992265 1878911, 2992263 1878911, 2992263 1878910, 2992262 1878910, 2992262 1878909, 2992261 1878909, 2992261 1878911, 2992262 1878911, 2992262 1878913, 2992260 1878913, 2992260 1878884, 2992265 1878884, 2992265 1878882, 2992264 1878882, 2992264 1878881, 2992265 1878881, 2992265 1878879, 2992266 1878879, 2992266 1878880, 2992268 1878880, 2992268 1878877, 2992270 1878877, 2992270 1878875, 2992272 1878875, 2992272 1878874, 2992273 1878874, 2992273 1878873, 2992274 1878873, 2992274 1878869, 2992276 1878869, 2992276 1878867, 2992277 1878867, 2992277 1878866, 2992278 1878866, 2992278 1878865, 2992276 1878865, 2992276 1878863, 2992277 1878863, 2992277 1878862, 2992276 1878862, 2992276 1878861, 2992275 1878861, 2992275 1878858, 2992274 1878858, 2992274 1878856, 2992271 1878856, 2992271 1878855, 2992268 1878855, 2992268 1878854, 2992267 1878854, 2992267 1878853, 2992266 1878853, 2992266 1878854, 2992265 1878854, 2992265 1878852, 2992266 1878852, 2992266 1878850, 2992265 1878850, 2992265 1878851, 2992263 1878851, 2992263 1878850, 2992260 1878850, 2992260 1878814, 2992261 1878814, 2992261 1878812, 2992263 1878812, 2992263 1878811, 2992264 1878811, 2992264 1878810, 2992265 1878810, 2992265 1878809, 2992266 1878809, 2992266 1878808, 2992267 1878808, 2992267 1878805, 2992268 1878805, 2992268 1878804, 2992269 1878804, 2992269 1878802, 2992271 1878802, 2992271 1878801, 2992272 1878801, 2992272 1878800, 2992273 1878800, 2992273 1878799, 2992274 1878799, 2992274 1878798, 2992277 1878798, 2992277 1878799, 2992278 1878799, 2992278 1878800, 2992277 1878800, 2992277 1878802, 2992276 1878802, 2992276 1878805, 2992277 1878805, 2992277 1878807, 2992278 1878807, 2992278 1878808, 2992277 1878808, 2992277 1878809, 2992278 1878809, 2992278 1878810, 2992277 1878810, 2992277 1878811, 2992278 1878811, 2992278 1878813, 2992279 1878813, 2992279 1878814, 2992280 1878814, 2992280 1878815, 2992281 1878815, 2992281 1878816, 2992282 1878816, 2992282 1878815, 2992283 1878815, 2992283 1878814, 2992287 1878814, 2992287 1878812, 2992288 1878812, 2992288 1878810, 2992289 1878810, 2992289 1878812, 2992290 1878812, 2992290 1878811, 2992291 1878811, 2992291 1878812, 2992292 1878812, 2992292 1878813, 2992293 1878813, 2992293 1878812, 2992294 1878812, 2992294 1878815, 2992295 1878815, 2992295 1878817, 2992293 1878817, 2992293 1878818, 2992292 1878818, 2992292 1878817, 2992291 1878817, 2992291 1878818, 2992290 1878818, 2992290 1878819, 2992288 1878819, 2992288 1878820, 2992289 1878820, 2992289 1878821, 2992288 1878821, 2992288 1878822, 2992289 1878822, 2992289 1878823, 2992290 1878823, 2992290 1878824, 2992295 1878824, 2992295 1878825, 2992296 1878825, 2992296 1878824, 2992297 1878824, 2992297 1878825, 2992298 1878825, 2992298 1878826, 2992297 1878826, 2992297 1878827, 2992302 1878827, 2992302 1878829, 2992301 1878829, 2992301 1878830, 2992300 1878830, 2992300 1878831, 2992299 1878831, 2992299 1878830, 2992298 1878830, 2992298 1878828, 2992297 1878828, 2992297 1878829, 2992295 1878829, 2992295 1878828, 2992296 1878828, 2992296 1878827, 2992292 1878827, 2992292 1878829, 2992291 1878829, 2992291 1878830, 2992292 1878830, 2992292 1878833, 2992291 1878833, 2992291 1878834, 2992292 1878834, 2992292 1878836, 2992291 1878836, 2992291 1878837, 2992289 1878837, 2992289 1878838, 2992288 1878838, 2992288 1878841, 2992287 1878841, 2992287 1878844, 2992288 1878844, 2992288 1878846, 2992290 1878846, 2992290 1878848, 2992291 1878848, 2992291 1878847, 2992294 1878847, 2992294 1878848, 2992297 1878848, 2992297 1878849, 2992299 1878849, 2992299 1878848, 2992300 1878848, 2992300 1878847, 2992301 1878847, 2992301 1878844, 2992300 1878844, 2992300 1878843, 2992299 1878843, 2992299 1878841, 2992298 1878841, 2992298 1878840, 2992297 1878840, 2992297 1878839, 2992299 1878839, 2992299 1878838, 2992300 1878838, 2992300 1878834, 2992302 1878834, 2992302 1878835, 2992305 1878835, 2992305 1878834, 2992309 1878834, 2992309 1878835, 2992310 1878835, 2992310 1878834, 2992311 1878834, 2992311 1878833, 2992310 1878833, 2992310 1878830, 2992309 1878830, 2992309 1878829, 2992308 1878829, 2992308 1878828, 2992309 1878828, 2992309 1878827, 2992310 1878827, 2992310 1878826, 2992312 1878826, 2992312 1878825, 2992315 1878825, 2992315 1878824, 2992316 1878824, 2992316 1878823, 2992317 1878823, 2992317 1878822, 2992318 1878822, 2992318 1878821, 2992319 1878821, 2992319 1878822, 2992323 1878822, 2992323 1878826, 2992324 1878826, 2992324 1878827, 2992325 1878827, 2992325 1878830, 2992327 1878830, 2992327 1878832, 2992326 1878832, 2992326 1878834, 2992327 1878834, 2992327 1878833, 2992328 1878833, 2992328 1878832, 2992329 1878832, 2992329 1878831, 2992328 1878831, 2992328 1878830, 2992329 1878830, 2992329 1878828, 2992330 1878828, 2992330 1878826, 2992331 1878826, 2992331 1878825, 2992333 1878825, 2992333 1878824, 2992334 1878824, 2992334 1878825, 2992336 1878825, 2992336 1878826, 2992339 1878826, 2992339 1878827, 2992340 1878827, 2992340 1878829, 2992339 1878829, 2992339 1878831, 2992338 1878831, 2992338 1878835, 2992337 1878835, 2992337 1878836, 2992336 1878836, 2992336 1878837, 2992335 1878837, 2992335 1878836, 2992333 1878836, 2992333 1878835, 2992331 1878835, 2992331 1878834, 2992330 1878834, 2992330 1878833, 2992329 1878833, 2992329 1878834, 2992328 1878834, 2992328 1878835, 2992327 1878835, 2992327 1878836, 2992326 1878836, 2992326 1878838, 2992327 1878838, 2992327 1878839, 2992328 1878839, 2992328 1878844, 2992329 1878844, 2992329 1878845, 2992328 1878845, 2992328 1878847, 2992327 1878847, 2992327 1878848, 2992328 1878848, 2992328 1878849, 2992327 1878849, 2992327 1878850, 2992324 1878850, 2992324 1878855, 2992321 1878855, 2992321 1878857, 2992320 1878857, 2992320 1878859, 2992318 1878859, 2992318 1878860, 2992316 1878860, 2992316 1878862, 2992315 1878862, 2992315 1878863, 2992313 1878863, 2992313 1878864, 2992311 1878864, 2992311 1878863, 2992312 1878863, 2992312 1878862, 2992310 1878862, 2992310 1878861, 2992309 1878861, 2992309 1878862, 2992308 1878862, 2992308 1878863, 2992307 1878863, 2992307 1878864, 2992309 1878864, 2992309 1878866, 2992308 1878866, 2992308 1878868, 2992307 1878868, 2992307 1878873, 2992308 1878873, 2992308 1878877, 2992309 1878877, 2992309 1878878, 2992310 1878878, 2992310 1878879, 2992313 1878879, 2992313 1878878, 2992317 1878878, 2992317 1878876, 2992319 1878876, 2992319 1878875, 2992320 1878875, 2992320 1878874, 2992322 1878874, 2992322 1878873, 2992323 1878873, 2992323 1878872, 2992322 1878872, 2992322 1878871, 2992325 1878871, 2992325 1878868, 2992326 1878868, 2992326 1878867, 2992327 1878867, 2992327 1878866, 2992329 1878866, 2992329 1878865, 2992330 1878865, 2992330 1878864, 2992331 1878864, 2992331 1878863, 2992332 1878863, 2992332 1878862, 2992334 1878862, 2992334 1878855, 2992335 1878855, 2992335 1878856, 2992336 1878856, 2992336 1878867, 2992337 1878867, 2992337 1878870, 2992336 1878870, 2992336 1878872, 2992337 1878872, 2992337 1878873, 2992336 1878873, 2992336 1878875, 2992335 1878875, 2992335 1878877, 2992334 1878877, 2992334 1878878, 2992335 1878878, 2992335 1878880, 2992336 1878880, 2992336 1878881, 2992334 1878881, 2992334 1878882, 2992336 1878882, 2992336 1878883, 2992335 1878883, 2992335 1878884, 2992334 1878884, 2992334 1878887, 2992333 1878887, 2992333 1878888, 2992332 1878888, 2992332 1878889, 2992330 1878889, 2992330 1878887, 2992329 1878887, 2992329 1878888, 2992328 1878888, 2992328 1878892, 2992327 1878892, 2992327 1878895, 2992329 1878895, 2992329 1878894, 2992331 1878894, 2992331 1878893, 2992332 1878893, 2992332 1878892, 2992334 1878892, 2992334 1878891, 2992336 1878891, 2992336 1878892, 2992340 1878892, 2992340 1878893, 2992341 1878893, 2992341 1878890, 2992342 1878890, 2992342 1878889, 2992343 1878889, 2992343 1878888, 2992344 1878888, 2992344 1878889, 2992345 1878889, 2992345 1878886, 2992346 1878886, 2992346 1878888, 2992347 1878888, 2992347 1878887, 2992348 1878887, 2992348 1878886, 2992350 1878886, 2992350 1878885, 2992351 1878885, 2992351 1878884, 2992352 1878884, 2992352 1878883, 2992353 1878883, 2992353 1878882, 2992347 1878882, 2992347 1878881, 2992345 1878881, 2992345 1878879, 2992344 1878879, 2992344 1878878, 2992345 1878878, 2992345 1878877, 2992347 1878877, 2992347 1878876, 2992348 1878876, 2992348 1878874, 2992349 1878874, 2992349 1878873, 2992350 1878873, 2992350 1878872, 2992351 1878872, 2992351 1878871, 2992353 1878871, 2992353 1878869, 2992354 1878869, 2992354 1878868, 2992355 1878868, 2992355 1878867, 2992358 1878867, 2992358 1878865, 2992359 1878865, 2992359 1878862, 2992357 1878862, 2992357 1878860, 2992358 1878860, 2992358 1878858, 2992359 1878858, 2992359 1878856, 2992360 1878856, 2992360 1878855, 2992361 1878855, 2992361 1878854, 2992362 1878854, 2992362 1878851, 2992363 1878851, 2992363 1878853, 2992365 1878853, 2992365 1878852, 2992368 1878852, 2992368 1878853, 2992369 1878853, 2992369 1878854, 2992370 1878854, 2992370 1878855, 2992371 1878855, 2992371 1878857, 2992370 1878857, 2992370 1878860, 2992368 1878860, 2992368 1878861, 2992367 1878861, 2992367 1878863, 2992366 1878863, 2992366 1878862, 2992364 1878862, 2992364 1878863, 2992365 1878863, 2992365 1878864, 2992364 1878864, 2992364 1878868, 2992363 1878868, 2992363 1878873, 2992368 1878873, 2992368 1878875, 2992369 1878875, 2992369 1878874, 2992371 1878874, 2992371 1878875, 2992374 1878875, 2992374 1878876, 2992375 1878876, 2992375 1878875, 2992376 1878875, 2992376 1878876, 2992377 1878876, 2992377 1878877, 2992378 1878877, 2992378 1878880, 2992376 1878880, 2992376 1878882, 2992375 1878882, 2992375 1878883, 2992374 1878883, 2992374 1878884, 2992371 1878884, 2992371 1878886, 2992370 1878886, 2992370 1878887, 2992369 1878887, 2992369 1878888, 2992370 1878888, 2992370 1878889, 2992371 1878889, 2992371 1878897, 2992372 1878897, 2992372 1878898, 2992374 1878898, 2992374 1878897, 2992375 1878897, 2992375 1878900, 2992376 1878900, 2992376 1878903, 2992380 1878903, 2992380 1878904, 2992379 1878904, 2992379 1878906, 2992381 1878906, 2992381 1878907, 2992383 1878907, 2992383 1878909, 2992382 1878909, 2992382 1878913, 2992381 1878913, 2992381 1878918, 2992382 1878918, 2992382 1878919, 2992381 1878919, 2992381 1878920, 2992380 1878920, 2992380 1878921, 2992379 1878921, 2992379 1878920, 2992376 1878920, 2992376 1878921, 2992375 1878921, 2992375 1878922, 2992373 1878922, 2992373 1878930, 2992372 1878930, 2992372 1878931, 2992370 1878931, 2992370 1878930, 2992369 1878930, 2992369 1878933, 2992367 1878933, 2992367 1878932, 2992366 1878932, 2992366 1878933, 2992365 1878933, 2992365 1878934, 2992364 1878934, 2992364 1878933, 2992363 1878933, 2992363 1878934, 2992362 1878934, 2992362 1878933, 2992361 1878933, 2992361 1878935, 2992359 1878935, 2992359 1878934, 2992358 1878934, 2992358 1878937, 2992356 1878937, 2992356 1878939, 2992355 1878939, 2992355 1878938, 2992353 1878938, 2992353 1878941, 2992352 1878941, 2992352 1878942, 2992351 1878942, 2992351 1878941, 2992350 1878941, 2992350 1878942, 2992348 1878942, 2992348 1878941, 2992347 1878941, 2992347 1878940, 2992345 1878940, 2992345 1878941, 2992343 1878941, 2992343 1878943, 2992342 1878943, 2992342 1878944, 2992341 1878944, 2992341 1878943, 2992339 1878943, 2992339 1878942, 2992338 1878942, 2992338 1878943, 2992334 1878943, 2992334 1878944, 2992333 1878944, 2992333 1878945, 2992332 1878945, 2992332 1878946, 2992329 1878946, 2992329 1878949, 2992328 1878949, 2992328 1878950, 2992326 1878950, 2992326 1878951, 2992325 1878951, 2992325 1878952, 2992322 1878952, 2992322 1878953, 2992321 1878953, 2992321 1878954, 2992320 1878954, 2992320 1878955, 2992318 1878955, 2992318 1878954, 2992317 1878954, 2992317 1878951, 2992318 1878951, 2992318 1878950, 2992319 1878950, 2992319 1878948, 2992320 1878948, 2992320 1878946, 2992322 1878946, 2992322 1878945, 2992323 1878945, 2992323 1878944, 2992324 1878944, 2992324 1878943, 2992323 1878943, 2992323 1878941, 2992322 1878941, 2992322 1878940, 2992321 1878940, 2992321 1878941, 2992320 1878941, 2992320 1878939, 2992319 1878939, 2992319 1878940, 2992317 1878940, 2992317 1878941, 2992316 1878941, 2992316 1878942, 2992317 1878942, 2992317 1878943, 2992318 1878943, 2992318 1878946, 2992319 1878946, 2992319 1878947, 2992318 1878947, 2992318 1878948, 2992316 1878948, 2992316 1878949, 2992315 1878949, 2992315 1878948, 2992314 1878948, 2992314 1878946, 2992312 1878946, 2992312 1878948, 2992310 1878948, 2992310 1878950, 2992309 1878950, 2992309 1878949, 2992308 1878949, 2992308 1878951, 2992307 1878951, 2992307 1878950, 2992306 1878950, 2992306 1878949, 2992305 1878949, 2992305 1878948, 2992304 1878948, 2992304 1878947, 2992302 1878947, 2992302 1878952, 2992301 1878952, 2992301 1878954, 2992300 1878954, 2992300 1878953, 2992298 1878953, 2992298 1878951, 2992297 1878951, 2992297 1878953, 2992295 1878953, 2992295 1878954, 2992292 1878954, 2992292 1878955, 2992291 1878955, 2992291 1878956, 2992289 1878956, 2992289 1878955, 2992287 1878955, 2992287 1878957, 2992286 1878957, 2992286 1878958, 2992287 1878958, 2992287 1878959, 2992288 1878959, 2992288 1878961, 2992291 1878961, 2992291 1878962, 2992288 1878962, 2992288 1878965, 2992286 1878965, 2992286 1878966, 2992285 1878966, 2992285 1878967, 2992284 1878967, 2992284 1878968, 2992281 1878968, 2992281 1878969, 2992282 1878969, 2992282 1878971, 2992280 1878971, 2992280 1878972, 2992279 1878972, 2992279 1878973, 2992278 1878973, 2992278 1878974, 2992277 1878974, 2992277 1878973, 2992276 1878973, 2992276 1878972, 2992275 1878972, 2992275 1878973, 2992274 1878973, 2992274 1878974, 2992273 1878974, 2992273 1878975, 2992271 1878975, 2992271 1878978, 2992272 1878978, 2992272 1878977, 2992273 1878977, 2992273 1878978, 2992274 1878978, 2992274 1878979, 2992271 1878979, 2992271 1878980, 2992269 1878980, 2992269 1878981, 2992268 1878981, 2992268 1878982, 2992265 1878982, 2992265 1878986, 2992260 1878986))",1.0,11804.0,0.27098255280073463,1/2 acre
"POLYGON ((2992479 1878821, 2992479 1878820, 2992478 1878820, 2992478 1878819, 2992477 1878819, 2992477 1878818, 2992475 1878818, 2992475 1878817, 2992473 1878817, 2992473 1878816, 2992472 1878816, 2992472 1878815, 2992474 1878815, 2992474 1878811, 2992475 1878811, 2992475 1878810, 2992476 1878810, 2992476 1878809, 2992477 1878809, 2992477 1878808, 2992478 1878808, 2992478 1878806, 2992480 1878806, 2992480 1878805, 2992481 1878805, 2992481 1878804, 2992485 1878804, 2992485 1878803, 2992484 1878803, 2992484 1878802, 2992486 1878802, 2992486 1878801, 2992487 1878801, 2992487 1878799, 2992492 1878799, 2992492 1878798, 2992494 1878798, 2992494 1878799, 2992495 1878799, 2992495 1878798, 2992497 1878798, 2992497 1878799, 2992498 1878799, 2992498 1878800, 2992499 1878800, 2992499 1878801, 2992497 1878801, 2992497 1878802, 2992496 1878802, 2992496 1878803, 2992495 1878803, 2992495 1878804, 2992496 1878804, 2992496 1878805, 2992497 1878805, 2992497 1878806, 2992499 1878806, 2992499 1878808, 2992497 1878808, 2992497 1878809, 2992495 1878809, 2992495 1878808, 2992494 1878808, 2992494 1878809, 2992490 1878809, 2992490 1878811, 2992489 1878811, 2992489 1878813, 2992488 1878813, 2992488 1878815, 2992486 1878815, 2992486 1878817, 2992485 1878817, 2992485 1878818, 2992482 1878818, 2992482 1878820, 2992480 1878820, 2992480 1878821, 2992479 1878821))",1.0,287.0,0.006588613406795225,1/8 acre
"POLYGON ((2992693 1878813, 2992693 1878811, 2992694 1878811, 2992694 1878810, 2992695 1878810, 2992695 1878808, 2992696 1878808, 2992696 1878807, 2992699 1878807, 2992699 1878806, 2992698 1878806, 2992698 1878805, 2992699 1878805, 2992699 1878803, 2992700 1878803, 2992700 1878802, 2992701 1878802, 2992701 1878801, 2992704 1878801, 2992704 1878799, 2992707 1878799, 2992707 1878798, 2992708 1878798, 2992708 1878797, 2992710 1878797, 2992710 1878801, 2992711 1878801, 2992711 1878802, 2992712 1878802, 2992712 1878803, 2992713 1878803, 2992713 1878802, 2992715 1878802, 2992715 1878801, 2992717 1878801, 2992717 1878803, 2992719 1878803, 2992719 1878802, 2992720 1878802, 2992720 1878801, 2992722 1878801, 2992722 1878800, 2992725 1878800, 2992725 1878799, 2992726 1878799, 2992726 1878798, 2992728 1878798, 2992728 1878797, 2992729 1878797, 2992729 1878798, 2992731 1878798, 2992731 1878802, 2992726 1878802, 2992726 1878803, 2992721 1878803, 2992721 1878805, 2992718 1878805, 2992718 1878804, 2992716 1878804, 2992716 1878805, 2992715 1878805, 2992715 1878804, 2992714 1878804, 2992714 1878805, 2992711 1878805, 2992711 1878804, 2992709 1878804, 2992709 1878805, 2992707 1878805, 2992707 1878807, 2992706 1878807, 2992706 1878808, 2992705 1878808, 2992705 1878809, 2992703 1878809, 2992703 1878810, 2992701 1878810, 2992701 1878811, 2992699 1878811, 2992699 1878810, 2992697 1878810, 2992697 1878811, 2992695 1878811, 2992695 1878812, 2992694 1878812, 2992694 1878813, 2992693 1878813))",1.0,176.0,0.00404040404040404,1/8 acre
"POLYGON ((2992306 1878798, 2992306 1878797, 2992307 1878797, 2992307 1878798, 2992306 1878798))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992507 1878798, 2992507 1878797, 2992508 1878797, 2992508 1878798, 2992507 1878798))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992262 1878797, 2992262 1878796, 2992265 1878796, 2992265 1878797, 2992262 1878797))",1.0,3.0,6.887052341597796e-05,1/8 acre
"POLYGON ((2992665 1878797, 2992665 1878796, 2992666 1878796, 2992666 1878797, 2992665 1878797))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992710 1878796, 2992710 1878795, 2992711 1878795, 2992711 1878796, 2992710 1878796))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992782 1878825, 2992782 1878823, 2992781 1878823, 2992781 1878822, 2992779 1878822, 2992779 1878821, 2992777 1878821, 2992777 1878820, 2992776 1878820, 2992776 1878819, 2992775 1878819, 2992775 1878817, 2992774 1878817, 2992774 1878818, 2992773 1878818, 2992773 1878816, 2992769 1878816, 2992769 1878817, 2992767 1878817, 2992767 1878818, 2992765 1878818, 2992765 1878819, 2992762 1878819, 2992762 1878821, 2992760 1878821, 2992760 1878822, 2992759 1878822, 2992759 1878821, 2992755 1878821, 2992755 1878824, 2992754 1878824, 2992754 1878823, 2992753 1878823, 2992753 1878822, 2992752 1878822, 2992752 1878823, 2992751 1878823, 2992751 1878821, 2992754 1878821, 2992754 1878819, 2992756 1878819, 2992756 1878818, 2992757 1878818, 2992757 1878816, 2992760 1878816, 2992760 1878814, 2992761 1878814, 2992761 1878813, 2992760 1878813, 2992760 1878811, 2992761 1878811, 2992761 1878810, 2992762 1878810, 2992762 1878809, 2992759 1878809, 2992759 1878808, 2992758 1878808, 2992758 1878807, 2992759 1878807, 2992759 1878806, 2992756 1878806, 2992756 1878805, 2992755 1878805, 2992755 1878806, 2992750 1878806, 2992750 1878804, 2992751 1878804, 2992751 1878803, 2992753 1878803, 2992753 1878801, 2992762 1878801, 2992762 1878803, 2992763 1878803, 2992763 1878805, 2992762 1878805, 2992762 1878806, 2992763 1878806, 2992763 1878808, 2992764 1878808, 2992764 1878809, 2992766 1878809, 2992766 1878808, 2992767 1878808, 2992767 1878807, 2992766 1878807, 2992766 1878805, 2992770 1878805, 2992770 1878804, 2992769 1878804, 2992769 1878803, 2992767 1878803, 2992767 1878802, 2992768 1878802, 2992768 1878801, 2992769 1878801, 2992769 1878800, 2992771 1878800, 2992771 1878799, 2992772 1878799, 2992772 1878798, 2992774 1878798, 2992774 1878800, 2992776 1878800, 2992776 1878801, 2992777 1878801, 2992777 1878800, 2992779 1878800, 2992779 1878799, 2992780 1878799, 2992780 1878798, 2992782 1878798, 2992782 1878799, 2992784 1878799, 2992784 1878798, 2992785 1878798, 2992785 1878797, 2992786 1878797, 2992786 1878795, 2992787 1878795, 2992787 1878794, 2992788 1878794, 2992788 1878798, 2992789 1878798, 2992789 1878802, 2992787 1878802, 2992787 1878803, 2992786 1878803, 2992786 1878804, 2992787 1878804, 2992787 1878808, 2992786 1878808, 2992786 1878809, 2992787 1878809, 2992787 1878811, 2992786 1878811, 2992786 1878813, 2992785 1878813, 2992785 1878814, 2992786 1878814, 2992786 1878816, 2992787 1878816, 2992787 1878819, 2992786 1878819, 2992786 1878822, 2992785 1878822, 2992785 1878824, 2992784 1878824, 2992784 1878825, 2992782 1878825))",1.0,583.0,0.013383838383838383,1/8 acre
"POLYGON ((2992627 1878796, 2992627 1878794, 2992628 1878794, 2992628 1878795, 2992629 1878795, 2992629 1878794, 2992630 1878794, 2992630 1878796, 2992627 1878796))",1.0,5.0,0.0001147842056932966,1/8 acre
"POLYGON ((2992680 1878804, 2992680 1878802, 2992679 1878802, 2992679 1878800, 2992675 1878800, 2992675 1878799, 2992674 1878799, 2992674 1878798, 2992675 1878798, 2992675 1878797, 2992677 1878797, 2992677 1878796, 2992678 1878796, 2992678 1878795, 2992679 1878795, 2992679 1878794, 2992681 1878794, 2992681 1878793, 2992683 1878793, 2992683 1878794, 2992684 1878794, 2992684 1878795, 2992685 1878795, 2992685 1878796, 2992686 1878796, 2992686 1878797, 2992685 1878797, 2992685 1878798, 2992684 1878798, 2992684 1878799, 2992683 1878799, 2992683 1878800, 2992682 1878800, 2992682 1878803, 2992681 1878803, 2992681 1878804, 2992680 1878804))",1.0,60.0,0.0013774104683195593,1/8 acre
"POLYGON ((2992449 1878794, 2992449 1878793, 2992450 1878793, 2992450 1878794, 2992449 1878794))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992843 1878793, 2992843 1878792, 2992844 1878792, 2992844 1878793, 2992843 1878793))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992472 1878794, 2992472 1878793, 2992473 1878793, 2992473 1878792, 2992474 1878792, 2992474 1878791, 2992475 1878791, 2992475 1878790, 2992477 1878790, 2992477 1878791, 2992476 1878791, 2992476 1878792, 2992475 1878792, 2992475 1878794, 2992472 1878794))",1.0,9.0,0.00020661157024793388,1/8 acre
"POLYGON ((2992594 1878791, 2992594 1878790, 2992596 1878790, 2992596 1878791, 2992594 1878791))",1.0,2.0,4.591368227731864e-05,1/8 acre
"POLYGON ((2992845 1878791, 2992845 1878790, 2992846 1878790, 2992846 1878791, 2992845 1878791))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992376 1878824, 2992376 1878823, 2992377 1878823, 2992377 1878821, 2992378 1878821, 2992378 1878820, 2992380 1878820, 2992380 1878819, 2992381 1878819, 2992381 1878818, 2992382 1878818, 2992382 1878817, 2992383 1878817, 2992383 1878816, 2992382 1878816, 2992382 1878814, 2992381 1878814, 2992381 1878813, 2992379 1878813, 2992379 1878814, 2992378 1878814, 2992378 1878812, 2992380 1878812, 2992380 1878811, 2992381 1878811, 2992381 1878810, 2992383 1878810, 2992383 1878811, 2992384 1878811, 2992384 1878810, 2992386 1878810, 2992386 1878809, 2992387 1878809, 2992387 1878807, 2992385 1878807, 2992385 1878806, 2992386 1878806, 2992386 1878805, 2992388 1878805, 2992388 1878803, 2992387 1878803, 2992387 1878802, 2992390 1878802, 2992390 1878801, 2992389 1878801, 2992389 1878799, 2992388 1878799, 2992388 1878798, 2992389 1878798, 2992389 1878797, 2992390 1878797, 2992390 1878795, 2992387 1878795, 2992387 1878794, 2992388 1878794, 2992388 1878793, 2992386 1878793, 2992386 1878789, 2992387 1878789, 2992387 1878790, 2992389 1878790, 2992389 1878791, 2992390 1878791, 2992390 1878792, 2992395 1878792, 2992395 1878793, 2992396 1878793, 2992396 1878794, 2992397 1878794, 2992397 1878795, 2992399 1878795, 2992399 1878797, 2992405 1878797, 2992405 1878796, 2992409 1878796, 2992409 1878797, 2992408 1878797, 2992408 1878798, 2992407 1878798, 2992407 1878799, 2992403 1878799, 2992403 1878802, 2992400 1878802, 2992400 1878803, 2992399 1878803, 2992399 1878804, 2992398 1878804, 2992398 1878806, 2992395 1878806, 2992395 1878808, 2992394 1878808, 2992394 1878809, 2992392 1878809, 2992392 1878811, 2992391 1878811, 2992391 1878813, 2992390 1878813, 2992390 1878818, 2992391 1878818, 2992391 1878819, 2992392 1878819, 2992392 1878818, 2992393 1878818, 2992393 1878817, 2992395 1878817, 2992395 1878816, 2992396 1878816, 2992396 1878814, 2992398 1878814, 2992398 1878813, 2992399 1878813, 2992399 1878812, 2992400 1878812, 2992400 1878811, 2992401 1878811, 2992401 1878810, 2992402 1878810, 2992402 1878811, 2992403 1878811, 2992403 1878813, 2992404 1878813, 2992404 1878814, 2992400 1878814, 2992400 1878816, 2992399 1878816, 2992399 1878817, 2992398 1878817, 2992398 1878818, 2992397 1878818, 2992397 1878819, 2992396 1878819, 2992396 1878820, 2992394 1878820, 2992394 1878821, 2992393 1878821, 2992393 1878822, 2992388 1878822, 2992388 1878823, 2992385 1878823, 2992385 1878824, 2992382 1878824, 2992382 1878823, 2992380 1878823, 2992380 1878824, 2992376 1878824))",1.0,400.0,0.009182736455463728,1/8 acre
"POLYGON ((2992272 1878789, 2992272 1878788, 2992273 1878788, 2992273 1878789, 2992272 1878789))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992897 1878789, 2992897 1878788, 2992898 1878788, 2992898 1878789, 2992897 1878789))",1.0,1.0,2.295684113865932e-05,1/8 acre
"POLYGON ((2992715 1878789, 2992715 1878787, 2992717 1878787, 2992717 1878789, 2992715 1878789))",1.0,4.0,9.182736455463728e-05,1/8 acre
"POLYGON ((2992698 1878787, 2992698 1878786, 2992700 1878786, 2992700 1878787, 2992698 1878787))",1.0,2.0,4.591368227731864e-05,1/8 acre
